"dataset"	"p"	"q"	"gamma"	"beta"	"beta_corrected"	"R0"	"R0_corrected"	"gamma_bayes_mean"	"gamma_bayes_median"	"beta_bayes_mean"	"beta_bayes_median"	"R0_bayes_mean"	"R0_bayes_median"
6	0.8	0.6	0.0575828553318122	0.18934103205163	0.197974342331188	3.28814941462319	3.9375695398377	0.0575828553318122	0.0575828553318122	0.189959887928359	0.184193904987161	3.29889663917748	3.19876296383311
6	0.8	0.8	0.0555266795079665	0.183496815222989	0.190773895922016	3.30466033353683	3.92417830608692	0.0555266795079665	0.0555266795079665	0.219624587498419	0.21106323745949	3.95529841590669	3.80111397493539
6	0.8	1	0.0557037480449913	0.174336316619132	0.1875162811517	3.1297053203372	3.74429442097245	0.0557037480449913	0.0557037480449913	0.213982701704688	0.208548545857864	3.84144172007702	3.74388713824826
6	1	0	0.0564730870421679	0.18280150025236	0.189935722584485	3.23696666548198	3.85444277281376	0.056188347663593	0.0553829621775267	0.198383682592724	0.190353201231672	3.82598407040665	3.44042675361219
6	1	0.2	0.0564730870421679	0.18280150025236	0.195389604364579	3.23696666548198	3.87578848670614	0.0554054819637675	0.0530339396135652	0.194287996182062	0.187038313927681	3.76312924673035	3.5100507610055
6	1	0.4	0.0564730870421679	0.18280150025236	0.190079577246651	3.23696666548198	3.83245941541969	0.055326495390764	0.0546193108960043	0.195124843104205	0.188763223073182	3.81326913850131	3.58661918845407
6	1	0.6	0.0564730870421679	0.18280150025236	0.186046185303378	3.23696666548198	3.77411733150144	0.0561659778808858	0.0549453040342097	0.199336249466766	0.196862743328117	3.86317875166958	3.55503747940181
6	1	0.8	0.0564730870421679	0.18280150025236	0.192411867650802	3.23696666548198	3.86238275490137	0.0561825114239274	0.0543088558804986	0.196036453483531	0.190100145133196	3.77605408008927	3.51825962858717
6	1	1	0.0564730870421679	0.18280150025236	0.189647309877463	3.23696666548198	3.8300472229052	0.0564625829252442	0.0550425836896076	0.191984854437927	0.18724154277618	3.64134208634039	3.42502798549436
7	0.4	0	0.057688953427453	0.224340653640805	0.201600463926748	3.8887974267539	4.36336790338935	0.057688953427453	0.057688953427453	0.236431046376965	0.221682581449433	4.09837641922713	3.84272149655498
7	0.4	0.2	0.0482072536432983	0.211578374081533	0.222629121625598	4.38893233053832	5.79246415105132	0.0482072536432983	0.0482072536432983	0.208268048447034	0.200331625312325	4.32026370944256	4.15563240326126
7	0.4	0.4	0.0547614026904099	0.210767539692099	0.227107811070703	3.84883383801653	4.95120314976794	0.0547614026904099	0.0547614026904099	0.213974141964091	0.207958672717762	3.90738972070858	3.79754101430606
7	0.4	0.6	0.0530676433568089	0.184002663827681	0.185758197672699	3.46732306521527	4.43725532807826	0.0530676433568089	0.0530676433568089	0.216344756099798	0.206117553023091	4.07677338609459	3.88405325703323
7	0.4	0.8	0.0510857201598018	0.166802093980481	0.140839118432844	3.26514128524969	4.24430386622438	0.0510857201598018	0.0510857201598018	0.185630090419573	0.179347044011102	3.63369822014648	3.5107079522435
7	0.4	1	0.05437879390652	0.144759249245654	0.15650877784431	2.66205332715733	3.20062184953261	0.05437879390652	0.05437879390652	0.192205548117936	0.183024745431371	3.53456806063679	3.36573749219227
7	0.6	0	0.0528612570052886	0.210138043822775	0.192075729453144	3.97527519638345	4.81982803977579	0.0528612570052886	0.0528612570052886	0.213933738421236	0.208326813342419	4.04708004578538	3.94101134071738
7	0.6	0.2	0.0540806703343663	0.220802334820034	0.212596649463171	4.08283280245737	5.22047403662711	0.0540806703343663	0.0540806703343663	0.202095613707012	0.196512419317805	3.73692878541462	3.63369052385671
7	0.6	0.4	0.0528737885225431	0.194222880288439	0.204060613343774	3.67333012662088	4.58252252722209	0.0528737885225431	0.0528737885225431	0.220432164940918	0.208114405895925	4.16902535453717	3.93606003487331
7	0.6	0.6	0.0549270747451042	0.169792706097491	0.153597420036307	3.09123882685241	3.71411649631764	0.0549270747451042	0.0549270747451042	0.204311884357072	0.19828841662285	3.71969352646589	3.61003052762288
7	0.6	0.8	0.0511107484441609	0.147498199219359	0.155477625748746	2.88585480959064	3.36133524995248	0.0511107484441609	0.0511107484441609	0.193497340079832	0.186661412037648	3.78584438635702	3.65209701911483
7	0.6	1	0.0563520571232043	0.154705255136742	0.151703691158694	2.74533465208742	3.2004234039905	0.0563520571232043	0.0563520571232043	0.215285015872314	0.209990694213772	3.82035770942007	3.72640689504312
7	0.8	0	0.0548711279998893	0.185439117544118	0.195609376046127	3.37953900901203	3.98552380995635	0.0548711279998893	0.0548711279998893	0.201036312830229	0.200200549765081	3.66379041507283	3.6485590339146
7	0.8	0.2	0.0513668562654987	0.194500925622799	0.208421103603742	3.78650631484019	4.8013642857466	0.0513668562654987	0.0513668562654987	0.207255341229888	0.20183508597082	4.03480680535814	3.92928632672399
7	0.8	0.4	0.0527831044583518	0.183108846096887	0.198573456180831	3.46908064570866	4.24331631109153	0.0527831044583518	0.0527831044583518	0.19881666073516	0.196899463627739	3.76667236183569	3.73035018777838
7	0.8	0.6	0.0523231855347016	0.178293005331466	0.203682912664472	3.40753345786293	4.16510249556824	0.0523231855347016	0.0523231855347016	0.216248857351693	0.211230748469662	4.13294517797035	4.03703915025531
7	0.8	0.8	0.0555848062848189	0.167204875748559	0.163977451639071	3.00810395725397	3.39841089531547	0.0555848062848189	0.0555848062848189	0.193007165801245	0.190010196480082	3.47230077248571	3.41838371274448
7	0.8	1	0.0519515192474474	0.172763330679608	0.18961292957402	3.32547215523628	4.21367453923202	0.0519515192474474	0.0519515192474474	0.197795400898825	0.193456373825501	3.807307346619	3.72378665008929
7	1	0	0.0529885952358869	0.182277913759909	0.197880165281198	3.43994614215514	4.12223800018727	0.053447728906684	0.0522590129385069	0.19835429164927	0.193638924367877	3.99975770229315	3.57979923737051
7	1	0.2	0.0529885952358869	0.182277913759909	0.189657547748219	3.43994614215514	4.12563883273306	0.0528975082088693	0.0521363589920323	0.200464959526662	0.194728968548122	4.13646063026363	3.74087521179765
7	1	0.4	0.0529885952358869	0.182277913759909	0.195326170541935	3.43994614215514	4.14445846220207	0.0530667682335361	0.0518633108020001	0.198379751533648	0.192943241035575	4.07477161905177	3.78906882018887
7	1	0.6	0.0529885952358869	0.182277913759909	0.195070818136766	3.43994614215514	4.22989834440585	0.0528549964278237	0.0514109934488263	0.201023942116316	0.194680681157799	4.08278992618113	3.78693895146061
7	1	0.8	0.0529885952358869	0.182277913759909	0.198272931670887	3.43994614215514	4.26164217046379	0.0531300795044271	0.0521602767239468	0.194468740957087	0.189836501932631	3.92325446388639	3.65789782232465
7	1	1	0.0529885952358869	0.182277913759909	0.19815527153867	3.43994614215514	4.19394516819911	0.0525087477119846	0.0511337684653237	0.198398045511797	0.193813732912491	4.08921295474283	3.88866917471983
8	0.4	0	0.0529143061376611	0.204834118510019	0.180249110566396	3.87105366131279	4.44314494858392	0.0529143061376611	0.0529143061376611	0.195652874204858	0.187632767146509	3.69754209184659	3.5459742523764
8	0.4	0.2	0.0559166778756908	0.21924491662911	0.174849268523513	3.92092171706832	4.78130431392394	0.0559166778756908	0.0559166778756908	0.225206296183671	0.211756959876928	4.02753355062205	3.78700895549782
8	0.4	0.4	0.0533634967897055	0.165471442949414	0.174879087361379	3.10083583168289	3.58882019998955	0.0533634967897055	0.0533634967897055	0.301173301180319	0.286281894612812	5.64380745825522	5.36475140939488
8	0.4	0.6	0.0569403251580164	0.181749052229253	0.195773408640599	3.19192157271455	3.91725706276796	0.0569403251580164	0.0569403251580164	0.213720828819345	0.207683568788575	3.75341777951292	3.64738993344748
8	0.4	0.8	0.0556521880900284	0.152472089631488	0.148933484317233	2.73973216263904	3.24482597121617	0.0556521880900284	0.0556521880900284	0.187560313751805	0.184328972943086	3.37022352918791	3.3121603888224
8	0.4	1	0.0532664956599405	0.150252741416866	0.157821174438984	2.82077391342011	3.56319857751779	0.0532664956599405	0.0532664956599405	0.203806220064088	0.199718609722682	3.82616159631019	3.74942273277576
8	0.6	0	0.0553362089780097	0.229572670427298	0.232154931104552	4.14868807725028	5.06110760294266	0.0553362089780097	0.0553362089780097	0.216652960712103	0.205414950224951	3.91521148111537	3.71212546032168
8	0.6	0.2	0.0478536500398532	0.199647985456266	0.20450205400465	4.17205344399009	5.34900418290103	0.0478536500398532	0.0478536500398532	0.230814023068542	0.223125507327781	4.82333161370799	4.66266433473641
8	0.6	0.4	0.0540446093459531	0.193222814298381	0.196606540989804	3.57524675701721	4.38554353978974	0.0540446093459531	0.0540446093459531	0.224387256068488	0.22060882384463	4.15188968491063	4.08197647303651
8	0.6	0.6	0.0550199608748612	0.170331298231196	0.171179885284158	3.09580914858522	3.64127252285975	0.0550199608748612	0.0550199608748612	0.197119222623514	0.189901474882025	3.58268561971258	3.45150145260811
8	0.6	0.8	0.0530011732396796	0.167597856022259	0.174937456702187	3.1621536992088	3.89315383615064	0.0530011732396796	0.0530011732396796	0.236951879649772	0.224311040582376	4.47069121617814	4.23219009828341
8	0.6	1	0.0508183208775966	0.16535327028402	0.175846288429255	3.25381215727881	4.17611489308531	0.0508183208775966	0.0508183208775966	0.208920809920837	0.19996591721212	4.11113170039706	3.9349178359074
8	0.8	0	0.0539125743408254	0.199775198901889	0.195197290375609	3.70553996622286	4.6282262948517	0.0539125743408254	0.0539125743408254	0.218671796115568	0.209520576649815	4.05604441615355	3.88630257804541
8	0.8	0.2	0.0519390091872084	0.182966398714312	0.189890548430655	3.52271638557504	4.34316669433555	0.0519390091872084	0.0519390091872084	0.211169798347235	0.203669321236885	4.06572635196211	3.92131702980281
8	0.8	0.4	0.0547222154638011	0.185401754739785	0.192603866335147	3.38805278931788	4.03482908229699	0.0547222154638011	0.0547222154638011	0.210147219182559	0.203968792039103	3.84025422584677	3.72734894430634
8	0.8	0.6	0.0529317998976751	0.188792151695125	0.217934945759224	3.56670568656436	4.46774659764422	0.0529317998976751	0.0529317998976751	0.216395665162682	0.207305608082852	4.08819774844246	3.91646625438023
8	0.8	0.8	0.0507996508386886	0.187485151143703	0.208552624535006	3.69067794853652	4.67100523275474	0.0507996508386886	0.0507996508386886	0.18315126663003	0.177952529517503	3.60536467487968	3.50302662674949
8	0.8	1	0.05307960617541	0.180820284330755	0.198703330499722	3.40658677333071	4.28890725525731	0.05307960617541	0.05307960617541	0.203446166652206	0.198832771404543	3.83284996463397	3.7459353173697
8	1	0	0.0527964137410922	0.182983203520595	0.193782955239582	3.46582638013871	4.18645745423479	0.0532275004282969	0.0515812791212122	0.202111811395521	0.195655077073816	4.10152622055023	3.80188377985478
8	1	0.2	0.0527964137410922	0.182983203520595	0.201661123076371	3.46582638013871	4.2538109620936	0.0524716138274922	0.0510912695421417	0.199162615760675	0.197105108295197	4.1073762831107	3.79738206637164
8	1	0.4	0.0527964137410922	0.182983203520595	0.194713938176477	3.46582638013871	4.18834628936471	0.0526140981892702	0.0513687540682879	0.196053946393199	0.191753897580735	4.00417384593931	3.71280309337112
8	1	0.6	0.0527964137410922	0.182983203520595	0.199545126182887	3.46582638013871	4.22338394204248	0.0524654351050571	0.0515224694483541	0.193532456587339	0.188398189067833	3.96833403857009	3.75406714466077
8	1	0.8	0.0527964137410922	0.182983203520595	0.200079956871141	3.46582638013871	4.28479539868454	0.0539010998256133	0.0522467952229133	0.203120220519574	0.197350829676871	4.00994358967923	3.68598664155154
8	1	1	0.0527964137410922	0.182983203520595	0.196773752200477	3.46582638013871	4.28911393223196	0.0528252627289587	0.051706434579473	0.196212010104848	0.192993152348633	4.01817623461815	3.7062492039713
9	0.4	0	0.0525080953446952	0.247087827491548	0.213129493490128	4.7057092029241	6.05193682709297	0.0525080953446952	0.0525080953446952	0.217774973876239	0.208331516881373	4.14745521517457	3.96760757581775
9	0.4	0.2	0.053955978056871	0.222023824942777	0.235795734356702	4.11490687294664	5.25212252772967	0.053955978056871	0.053955978056871	0.210585368153487	0.20260623970934	3.9029107753644	3.75502858081431
9	0.4	0.4	0.0545292830568523	0.201710961440792	0.20480082250703	3.69913100141969	4.51533788423208	0.0545292830568523	0.0545292830568523	0.2021272189042	0.19690274169487	3.70676465145273	3.61095416364779
9	0.4	0.6	0.0533329195879909	0.163420032173205	0.161512363290149	3.06414937407633	3.6115453591188	0.0533329195879909	0.0533329195879909	0.191796654616901	0.186161772043039	3.59621517251585	3.49056030461452
9	0.4	0.8	0.0550167294131234	0.159640678926015	0.168500617989102	2.90167519278119	3.4542040400116	0.0550167294131234	0.0550167294131234	0.236258477596823	0.230775432579055	4.2943024806645	4.19464106719523
9	0.4	1	0.0529794089755195	0.156453467443616	0.168831263122725	2.95309952430594	3.76423093122957	0.0529794089755195	0.0529794089755195	0.196981487282928	0.189388295038383	3.71807634498053	3.57475288419875
9	0.6	0	0.0518776497551712	0.233513478979169	0.263956540255701	4.5012347336705	5.89419344839458	0.0518776497551712	0.0518776497551712	0.200299165610837	0.191753911094091	3.86099151669589	3.6962721325859
9	0.6	0.2	0.0530148924963567	0.180826262077036	0.172683346756529	3.41085784696183	3.91928350851548	0.0530148924963567	0.0530148924963567	0.196032138829898	0.190518495201528	3.69768058745701	3.59367879911519
9	0.6	0.4	0.0525075448102234	0.185105773105353	0.191113322047655	3.52531762386483	4.30691202189383	0.0525075448102234	0.0525075448102234	0.195157146733652	0.190141490761052	3.71674484950692	3.62122227288051
9	0.6	0.6	0.0572178086655182	0.156681336933392	0.14786857730233	2.73833165910483	3.00912228722285	0.0572178086655182	0.0572178086655182	0.194135128032901	0.188117359536244	3.3929144187917	3.28774142043666
9	0.6	0.8	0.0527897525953201	0.175096251188593	0.19621372572471	3.31686061366607	4.21513647495869	0.0527897525953201	0.0527897525953201	0.18725961019082	0.17791359316525	3.54727197958911	3.37022972108079
9	0.6	1	0.0523007705991258	0.159573510225706	0.183365882332258	3.05107378720675	3.765205597558	0.0523007705991258	0.0523007705991258	0.195915584776944	0.190019085573398	3.7459406913637	3.6331985819072
9	0.8	0	0.0527024522345605	0.190527107712441	0.209142918675534	3.61514691696831	4.39591925618525	0.0527024522345605	0.0527024522345605	0.2039203869019	0.198980560934479	3.86927701189919	3.77554653527098
9	0.8	0.2	0.0531699446750161	0.197022283750156	0.20373649649828	3.70551981865676	4.64349437642182	0.0531699446750161	0.0531699446750161	0.211135021045651	0.202833077337544	3.97094678838101	3.81480700379312
9	0.8	0.4	0.0541468573449184	0.19103659321164	0.189216268454443	3.52811968374687	4.38970021924847	0.0541468573449184	0.0541468573449184	0.219567782264346	0.212409404495492	4.05504202886028	3.9228390143205
9	0.8	0.6	0.0532623594402649	0.184710525998663	0.204778678833982	3.46793735650822	4.2256058513355	0.0532623594402649	0.0532623594402649	0.18410997817831	0.179700424104829	3.45666208018431	3.37387276856121
9	0.8	0.8	0.0525821907230486	0.184002240542351	0.210735688632906	3.49932625499562	4.452739899073	0.0525821907230486	0.0525821907230486	0.209392069313498	0.207813155819899	3.98218610586939	3.95215857236636
9	0.8	1	0.0530834387586686	0.175089418856246	0.200234897622015	3.2983812456508	4.01440384737174	0.0530834387586686	0.0530834387586686	0.195600883627278	0.189258609961307	3.68478169842259	3.56530425283348
9	1	0	0.0532029722971768	0.180169821034809	0.187221476418911	3.38646156888437	4.04781882721138	0.0531670657537308	0.0518392722602014	0.200631329654205	0.194128515046978	4.09010333009388	3.74655951435495
9	1	0.2	0.0532029722971768	0.180169821034809	0.192917808186214	3.38646156888437	4.08376207432742	0.0538633572651964	0.0538196840893738	0.197139890395303	0.196886008758829	3.93992484238952	3.63084577320327
9	1	0.4	0.0532029722971768	0.180169821034809	0.195270790445392	3.38646156888437	4.10313601878267	0.0524191401327659	0.0503726145808062	0.190897734559382	0.189215242978757	3.94248052068536	3.6380812226049
9	1	0.6	0.0532029722971768	0.180169821034809	0.193787436958876	3.38646156888437	4.02942027691302	0.0529736302747018	0.0516688468396722	0.191621988447793	0.184227254352087	3.86155619002514	3.60615338642506
9	1	0.8	0.0532029722971768	0.180169821034809	0.191517578495339	3.38646156888437	4.0418820335433	0.0531131784136999	0.0518847163043738	0.195716283019737	0.189356065176146	3.93095951075672	3.68903182626251
9	1	1	0.0532029722971768	0.180169821034809	0.186996795148417	3.38646156888437	3.97389030948777	0.0535475407092994	0.0521624279083732	0.200129639814411	0.194736067551613	4.02044804534039	3.68656119748848
10	0.4	0	0.0506367576844304	0.197558399051295	0.168281419651723	3.90148200804017	4.4473839444911	0.0506367576844304	0.0506367576844304	0.190896094342207	0.187180453724839	3.76991148469412	3.69653315663203
10	0.4	0.2	0.0505054245753531	0.188813203929879	0.178081331130606	3.73847374846188	4.4565241420886	0.0505054245753531	0.0505054245753531	0.189582691293579	0.188051541008761	3.75370948541825	3.72339293432119
10	0.4	0.4	0.0515715918323868	0.153637735524876	0.134947565355382	2.97911563451861	3.2687390072923	0.0515715918323868	0.0515715918323868	0.170410144549411	0.167926837385239	3.30434137273215	3.25618875467369
10	0.4	0.6	0.0497936466085184	0.158497039257009	0.155823721724528	3.18307756214615	4.00415548460084	0.0497936466085184	0.0497936466085184	0.184098125930773	0.177653337396149	3.69722120129436	3.56779126447343
